,location_name,sex,year_id,mx,lower,upper,Climate,Population,Rank,Borough or Census Area,Per capita income,Median household income,Median family income,Number of households,Aleutians East Borough,Aleutians West Census Area,Anchorage Municipality,Bethel Census Area,Bristol Bay Borough,Denali Borough,Dillingham Census Area,Fairbanks North Star Borough,Haines Borough,Hoonah-Angoon Census Area,Juneau City and Borough,Kenai Peninsula Borough,Ketchikan Gateway Borough,Kodiak Island Borough,Kusilvak Census Area,Lake and Peninsula Borough,Matanuska-Susitna Borough,Nome Census Area,North Slope Borough,Northwest Arctic Borough,Petersburg Borough,Prince of Wales-Hyder Census Area,Sitka City and Borough,Skagway Municipality,Southeast Fairbanks Census Area,Valdez-Cordova Census Area,Wrangell City and Borough,Yakutat City and Borough,Yukon-Koyukuk Census Area,Cold semi-arid/Dry-summer subarctic/Subarctic,Cold semi-arid/Subarctic,Dry-summer subarctic/Subarctic,Oceanic,Oceanic/Subarctic,Subarctic,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,Tundra/Dry-summer subarctic/Subarctic,Tundra/Oceanic/Subarctic,Tundra/Subarctic
78,Aleutians East Borough,Both,1988,2.5097941369541803,1.5245777101188,4.01694710805002,Tundra/Oceanic/Subarctic,3360,22,Aleutians East Borough,"$22,279","$54,375","$61,250",553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
79,Aleutians East Borough,Both,1989,2.61266175748407,1.6547212994243499,4.10514293497795,Tundra/Oceanic/Subarctic,3360,22,Aleutians East Borough,"$22,279","$54,375","$61,250",553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
80,Aleutians East Borough,Both,1990,2.4600315684920697,1.56065746831408,3.85921809054204,Tundra/Oceanic/Subarctic,3360,22,Aleutians East Borough,"$22,279","$54,375","$61,250",553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
81,Aleutians East Borough,Both,1991,2.70925187648612,1.76410969149952,4.11216973368674,Tundra/Oceanic/Subarctic,3360,22,Aleutians East Borough,"$22,279","$54,375","$61,250",553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
82,Aleutians East Borough,Both,1992,2.73243279205467,1.84734406066421,4.14564150633875,Tundra/Oceanic/Subarctic,3360,22,Aleutians East Borough,"$22,279","$54,375","$61,250",553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
83,Aleutians East Borough,Both,1993,2.8057896518041496,1.9311660215496,4.1238856766465,Tundra/Oceanic/Subarctic,3360,22,Aleutians East Borough,"$22,279","$54,375","$61,250",553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
84,Aleutians East Borough,Both,1994,2.95519531747406,2.0443400538333503,4.33420298943228,Tundra/Oceanic/Subarctic,3360,22,Aleutians East Borough,"$22,279","$54,375","$61,250",553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
85,Aleutians East Borough,Both,1995,3.0175625324784203,2.11026937857929,4.338603667395991,Tundra/Oceanic/Subarctic,3360,22,Aleutians East Borough,"$22,279","$54,375","$61,250",553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
86,Aleutians East Borough,Both,1996,2.6856386103987204,1.8189269214138999,3.9496673001605695,Tundra/Oceanic/Subarctic,3360,22,Aleutians East Borough,"$22,279","$54,375","$61,250",553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
87,Aleutians East Borough,Both,1997,2.04959883275296,1.30257781215555,3.17121737826517,Tundra/Oceanic/Subarctic,3360,22,Aleutians East Borough,"$22,279","$54,375","$61,250",553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
88,Aleutians East Borough,Both,1998,1.82046835458327,1.1287455869162801,2.8561113176013704,Tundra/Oceanic/Subarctic,3360,22,Aleutians East Borough,"$22,279","$54,375","$61,250",553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
89,Aleutians East Borough,Both,1999,1.8120751170959,1.15819862057067,2.81135027668443,Tundra/Oceanic/Subarctic,3360,22,Aleutians East Borough,"$22,279","$54,375","$61,250",553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
90,Aleutians East Borough,Both,2000,1.73390116602001,1.08391121757909,2.71037746426285,Tundra/Oceanic/Subarctic,3360,22,Aleutians East Borough,"$22,279","$54,375","$61,250",553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
91,Aleutians East Borough,Both,2001,1.55042424427197,1.00003378778957,2.4235146683130098,Tundra/Oceanic/Subarctic,3360,22,Aleutians East Borough,"$22,279","$54,375","$61,250",553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
92,Aleutians East Borough,Both,2002,1.53855667270197,0.962420292733006,2.42834971306069,Tundra/Oceanic/Subarctic,3360,22,Aleutians East Borough,"$22,279","$54,375","$61,250",553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
93,Aleutians East Borough,Both,2003,1.4516322658171201,0.9143463987497149,2.19952634076729,Tundra/Oceanic/Subarctic,3360,22,Aleutians East Borough,"$22,279","$54,375","$61,250",553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
94,Aleutians East Borough,Both,2004,1.3046886096718,0.8219148813929109,2.02361412150844,Tundra/Oceanic/Subarctic,3360,22,Aleutians East Borough,"$22,279","$54,375","$61,250",553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
95,Aleutians East Borough,Both,2005,1.24543283206208,0.7709818730286581,1.95146748124472,Tundra/Oceanic/Subarctic,3360,22,Aleutians East Borough,"$22,279","$54,375","$61,250",553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
96,Aleutians East Borough,Both,2006,1.16734672007148,0.712056088014481,1.8448431675893,Tundra/Oceanic/Subarctic,3360,22,Aleutians East Borough,"$22,279","$54,375","$61,250",553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
97,Aleutians East Borough,Both,2007,1.0785752595427098,0.644715433121455,1.7705011185463602,Tundra/Oceanic/Subarctic,3360,22,Aleutians East Borough,"$22,279","$54,375","$61,250",553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
98,Aleutians East Borough,Both,2008,1.05184849939249,0.601683671036102,1.73179699318872,Tundra/Oceanic/Subarctic,3360,22,Aleutians East Borough,"$22,279","$54,375","$61,250",553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
99,Aleutians East Borough,Both,2009,0.9586337076621321,0.565930064715456,1.5662454803473502,Tundra/Oceanic/Subarctic,3360,22,Aleutians East Borough,"$22,279","$54,375","$61,250",553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,Aleutians East Borough,Both,2010,0.8529876664053291,0.472673867357985,1.4375145154017601,Tundra/Oceanic/Subarctic,3360,22,Aleutians East Borough,"$22,279","$54,375","$61,250",553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
101,Aleutians East Borough,Both,2011,0.8247462995619079,0.45385921934290996,1.3844213898386801,Tundra/Oceanic/Subarctic,3360,22,Aleutians East Borough,"$22,279","$54,375","$61,250",553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
102,Aleutians East Borough,Both,2012,0.769798185995345,0.40972920649718797,1.35429613230807,Tundra/Oceanic/Subarctic,3360,22,Aleutians East Borough,"$22,279","$54,375","$61,250",553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
103,Aleutians East Borough,Both,2013,0.7439046742452391,0.40091396479457103,1.32180934658808,Tundra/Oceanic/Subarctic,3360,22,Aleutians East Borough,"$22,279","$54,375","$61,250",553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
104,Aleutians East Borough,Both,2014,0.7268120834781009,0.373888208014334,1.2679643546228998,Tundra/Oceanic/Subarctic,3360,22,Aleutians East Borough,"$22,279","$54,375","$61,250",553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
105,Aleutians West Census Area,Male,1980,2.43933245339687,0.8802944017271359,5.48676417383997,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
106,Aleutians West Census Area,Male,1981,2.2164673178155203,0.8103669961174521,4.92597698713149,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
107,Aleutians West Census Area,Male,1982,2.07866917999584,0.793859032765895,4.47544566102707,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
108,Aleutians West Census Area,Male,1983,1.9594002068466698,0.772705099158948,4.326648798358209,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
109,Aleutians West Census Area,Male,1984,1.90357388050257,0.771711134416317,3.9866815485511404,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
110,Aleutians West Census Area,Male,1985,1.89546734471414,0.8226124693315541,3.90776205478109,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
111,Aleutians West Census Area,Male,1986,1.99539399682201,0.969238825195241,3.80964394548819,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
112,Aleutians West Census Area,Male,1987,2.40691174388829,1.29247077865922,4.30918919539579,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113,Aleutians West Census Area,Male,1988,2.5635666574280296,1.46837049144413,4.55715783387766,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114,Aleutians West Census Area,Male,1989,2.75569874627198,1.62103751010712,4.78293061947924,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115,Aleutians West Census Area,Male,1990,2.7279025012496603,1.65174597457213,4.48560170006632,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
116,Aleutians West Census Area,Male,1991,3.0770934098178198,1.92652282760228,5.094506672291059,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
117,Aleutians West Census Area,Male,1992,3.12028870695352,2.00015558627317,4.95060345743846,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
118,Aleutians West Census Area,Male,1993,3.2673235293579306,2.16192855190118,5.17957934631158,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
119,Aleutians West Census Area,Male,1994,3.3533790005761803,2.22594922888448,5.18654785826533,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
120,Aleutians West Census Area,Male,1995,3.4281399987820094,2.2793175715430802,5.284357896612129,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
121,Aleutians West Census Area,Male,1996,3.02918654947029,1.95081418081518,4.726431222136751,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
122,Aleutians West Census Area,Male,1997,2.12059150145123,1.26337382609058,3.4880311362211,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
123,Aleutians West Census Area,Male,1998,1.86847932020129,1.09847277462038,3.1516068983617203,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
124,Aleutians West Census Area,Male,1999,1.9135068037213,1.11785490011108,3.3047735214194898,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
125,Aleutians West Census Area,Male,2000,1.66844987957952,0.977841374833544,2.74177003721344,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
126,Aleutians West Census Area,Male,2001,1.55609067524129,0.933108622587346,2.61774370850587,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
127,Aleutians West Census Area,Male,2002,1.5523647626906,0.9123421502382009,2.6159556004495297,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
128,Aleutians West Census Area,Male,2003,1.51950120280557,0.876776217700744,2.50354995187027,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
129,Aleutians West Census Area,Male,2004,1.3405602135613999,0.7890795151346129,2.22363934401375,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
130,Aleutians West Census Area,Male,2005,1.30253317728402,0.7284355658187671,2.1703830929250203,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
131,Aleutians West Census Area,Male,2006,1.22792465171499,0.683359851033796,2.11991416608969,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
132,Aleutians West Census Area,Male,2007,1.14354596730494,0.607132042134419,2.05521287202845,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
133,Aleutians West Census Area,Male,2008,1.0779392549184499,0.558855580514713,1.8927816466317702,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
134,Aleutians West Census Area,Male,2009,1.00940313516914,0.5325594382563089,1.80495255955667,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
135,Aleutians West Census Area,Male,2010,0.8932191840799109,0.447988816957797,1.64524334903299,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
136,Aleutians West Census Area,Male,2011,0.8498285164932909,0.41774770030386893,1.58691165833826,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
137,Aleutians West Census Area,Male,2012,0.812979592870971,0.371545782693828,1.5662227327961,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
138,Aleutians West Census Area,Male,2013,0.7781132531865451,0.36575696077082,1.4994804548498402,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
139,Aleutians West Census Area,Male,2014,0.7614383980151109,0.35221186594936604,1.4540562177638001,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
140,Aleutians West Census Area,Female,1980,3.407294828875,1.17530470209397,7.93515418390244,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
141,Aleutians West Census Area,Female,1981,3.20413181481172,1.04586778233851,7.471299910641919,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
142,Aleutians West Census Area,Female,1982,2.9857134486349,1.0600887613824201,6.83412780911944,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
143,Aleutians West Census Area,Female,1983,2.84684477007459,1.01034081039245,6.47700913918235,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
144,Aleutians West Census Area,Female,1984,2.63121599645044,0.910089694960015,5.903504340360451,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
145,Aleutians West Census Area,Female,1985,2.2453451324734397,0.815923913430717,4.8664576978405805,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
146,Aleutians West Census Area,Female,1986,2.15285751301326,0.783842448595016,4.59173725078139,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
147,Aleutians West Census Area,Female,1987,2.19175835927431,0.865820289944691,4.61386953133592,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
148,Aleutians West Census Area,Female,1988,2.21190636812621,0.8686632806977591,4.6898541834145595,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
149,Aleutians West Census Area,Female,1989,2.15362342754161,0.877271285068562,4.35436138516316,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
150,Aleutians West Census Area,Female,1990,1.94831260148352,0.8235229846648431,3.8940341827379705,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
151,Aleutians West Census Area,Female,1991,2.05724207250477,0.917255276265703,4.0440503017546705,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
152,Aleutians West Census Area,Female,1992,2.0165462569348502,0.90940568215373,4.046711966557369,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
153,Aleutians West Census Area,Female,1993,2.04078925886259,0.983746620344203,3.97581839568815,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
154,Aleutians West Census Area,Female,1994,2.17853216812834,1.03884394525516,4.17116595114725,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
155,Aleutians West Census Area,Female,1995,2.20892927340198,1.108888393532,4.027250098143431,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
156,Aleutians West Census Area,Female,1996,2.05253519674652,0.9620851854886271,3.9283518810318396,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
157,Aleutians West Census Area,Female,1997,1.8450731067347101,0.810845837901603,3.5878203601866203,Oceanic,5750,10,Aleutians West Census Area,"$29,920","$72,917","$81,875","1,212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
